company_id;name;phonenumber;website;email;number;vatnumber;address_street;address_zipcode;address_city;address_country;address_type;distribution_partner_id
"202387";"Motrac Intern Transport B.V.";"";"";"";"42904";"";"Rondebeltweg 51";"1329BP";"Almere";"NL";"office";"86268"
"202393";"Verhuurbedrijf Zuid-Holland B.V.";"0182 303200";"WWW.VERHUURBEDRIJFZUIDHOLLAND.NL";"e.groenendijk@verhuurbedrijfzuidholland.nl";"42528";"";"Zuidbaan 410";"2841MD";"Moordrecht";"NL";"office";"86268"
"202394";"Orona The Netherlands B.V.";"0172 446116";"";"msegondvonbanchet@orona.nl";"43036";"";"Curieweg 17";"2408BZ";"ALPHEN AAN DEN RIJN";"NL";"office";"86268"
"202396";"Ahoy Rotterdam N.V.";"010-2933300";"";"l.zwaal@ahoy.nl";"42642";"";"Ahoyweg 10";"3084BA";"Rotterdam";"NL";"office";"86268"
"202403";"Sanitas Milieukundig Adviesbureau B.V.";"010-2922940";"";"";"42788";"";"Zuideinde 68";"2991LK";"Barendrecht";"NL";"office";"86268"
"202407";"Yusen Logistics Benelux";"088-5522200";"";"";"42879";"";"Reykjavikweg 1";"1118LK";"Schiphol";"NL";"office";"86268"
"202418";"Estron B.V.";"010-2961616";"";"patrick@estron-group.com";"42626";"";"Jan Campertlaan 2a";"3201 AZ";"Spijkenisse";"NL";"office";"86268"
"202421";"C. van Heezik B.V.";"030-2479511";"";"bvdbosch@heezik.nl";"42799";"";"Ruimteweg 1";"3542DW";"Utrecht";"NL";"office";"86268"
"202424";"Drielox Luchtkanalen B.V.";"015-2627979";"";"adrie@drielox.nl";"42685";"";"Rotterdamseweg 386";"2629HG";"Delft";"NL";"office";"86268"
"202432";"Specialized Europe B.V.";"0314-676616";"";"info@specialized.com";"42606";"";"Zeddamseweg 84 b";"7041CT";"'s-Heerenberg";"NL";"office";"86268"
"202436";"G4S Holdings (Netherlands)";"(020) 430 75 86";"";"incasso@nl.g4s.com";"43033";"";"Hogehilweg 12";"1101CD";"Amsterdam";"NL";"office";"86268"
"202446";"Manutan B.V.";"030 2296211";"";"jaap.vanwilligenburg@overtoom.nl";"43136";"NL004003901B01";"Elandlaan 2";"3734CP";"Den Dolder";"NL";"office";"86268"
"202448";"Schindler Liften B.V.";"070-3843700";"";"";"42609";"";"Verheeskade 4";"2521BN";"'s-Gravenhage";"NL";"office";"86268"
"202457";"Lascentrum Ridderkerk B.V.";"078-6429656";"www.lascentrum.com";"a.schotanus@lascentrum.com";"42633";"";"Nieuwland Parc 14b";"2952DA";"ALBLASSERDAM";"NL";"office";"86268"
"202460";"Transportbedrijf Van Duijn en Zn. B.V.";"0174 52 22 50";"";"";"42743";"";"Jogchem van der Houtweg 12";"2678 AG";"DE LIER";"NL";"office";"86268"
"202468";"Sta Database Services B.V.";"015 3516180";"";"f.sta@smsdb.nl";"42567";"";"Katwijkerlaan 65C";"2641 PD";"Pijnacker";"NL";"office";"86268"
"202481";"TAMOIL NEDERLAND B.V.";"0884007300";"";"";"42927";"";"Wolweverstraat 23";"2984CE";"RIDDERKERK";"NL";"office";"202526"
"202520";"Creman B.V. [accord]";"";"";"info@creman.nl";"42534";"";"Melkweg 23";"1251PP";"Laren";"NL";"office";"86268"
"202521";"Koninklijke Jumbo B.V.";"(0)75-6531323";"";"";"42602";"";"Westzijde 184";"1506EK";"Zaandam";"NL";"office";"86268"
"202522";"GDF SUEZ Energie Nederland N.V.";"088 7692394";"";"Peter.van.eendenburg@gdfsuez.nl";"42535";"";"Grote Voort 291";"8041BL";"Zwolle";"NL";"office";"86268"
"202524";"Shuttlewise B.V.";"010 428 6700";"";"nhuijbregts@shuttlewise.nl";"42546";"";"Van Riemsdijkweg 78";"3088HD";"Rotterdam";"NL";"office";"86268"
"202525";"Intermediair Uitzendburo B.V.";"055-3121000";"www.passendebaan.nl";"bas@passendebaan.nl";"42538";"";"Rosariumstraat 61";"7311JR";"Apeldoorn";"NL";"office";"86268"
"202526";"Economic Data Resources B.V. [DAS overeenkomst]";"";"";"";"42541";"";"Loire 192 -198";"2491AM";"'s-Gravenhage";"NL";"office";"86268"
"202527";"Crepa B.V.  /CMIC";"";"";"";"42542";"";"Fleminglaan 5";"2289CP";"Rijswijk";"NL";"office";"202731"
"202528";"Economic Data Resources BV";"";"";"";"42543";"";"Loire 198";"2491AM";"'s-Gravenhage";"NL";"office";"86268"
"202529";"Next Level Systems B.V.";"";"";"";"42544";"";"Ary Prinslaan  14";"3116JA";"Schiedam";"NL";"office";"86268"
"202531";"Bolletje B.V.";"";"";"";"42627";"";"Turfkade 9";"7602PA";"Almelo";"NL";"office";"86268"
"202532";"Plymovent Industrial Solutions B.V.";"0765789550";"";"danny.sellmeijer@plymovent.nl";"42549";"";"Minervum 7324";"4817ZD";"Breda";"NL";"office";"86268"
"202535";"Gelecon B.V.";"";"";"";"42551";"";"Ridder Snouckaertlaan 15";"2273HZ";"Voorburg";"NL";"office";"100209"
"202537";"Logilabel Nederland";"";"";"";"42553 logilabel";"";"Noordeinde 66";"3341LW";"Hendrik-Ido-Ambacht";"NL";"office";"86268"
"202539";"Dedicated Distribution B.V.";"31 (0) 88-3747100";"";"";"42554";"";"Grotekerksbuurt 31b";"3311CA";"Dordrecht";"NL";"office";"86268"
"202542";"BMK Credit Solutions B.V. [Kampen]";"";"";"";"42557";"";"Polluxstraat 110 A -112A";"5631ES";"Eindhoven";"NL";"office";"198288"
"202545";"Toyota Material Handling Nederland B.V.";"";"";"";"42623";"";"Stevinlaan 4";"6716WB";"Ede";"NL";"office";"86268"
"202547";"Isero IJzerwarengroep B.V.";"0348-421521";"";"";"42918";"";"Barwoutswaarder 1";"3449HE";"Woerden";"NL";"office";"86268"
"202548";"DecoLegno B.V.";"0756165064";"";"";"42560";"NL822658628B01";"Parklaan 37";"1544AK";"Zaandijk";"NL";"office";"86268"
"202552";"Fidak Nederland B.V.";"0297-361320";"www.fodeco.nl";"";"42562";"NL.8044.67.225.B01";"Industrieweg 46";"3641RM";"Mijdrecht";"NL";"office";"86268"
"202553";"Machinefabriek Tuinte B.V.";"0547335300";"";"sda@tuinte.com";"42563";"";"Eeftinkstraat 3";"7496AG";"Hengevelde";"NL";"office";"86268"
"202555";"Van den Berg Installateurs B.V.";"0318 614776";"";"h.herbrink@duurzaamnl.nl";"42564";"";"Vening Meineszstraat 1 A";"6717AJ";"Ede";"NL";"office";"86268"
"202556";"Hesselberth Metals B.V.";"0416-334363";"";"";"42566";"";"van Harenstraat 4";"5145RJ";"Waalwijk";"NL";"office";"86268"
"202557";"Van der Wal B.V.";"020-6173581";"";"";"42588";"006645483B01";"Anthony Fokkerweg 51";"1059CP";"Amsterdam";"NL";"office";"86268"
"202558";"FourToSix B.V.";"0204233221";"";"finance@fouttosix.com";"42597";"";"Joop Geesinkweg 222 - 224";"1096AV";"Amsterdam";"NL";"office";"86268"
"202559";"Stichting Zadkine";"";"";"";"42565";"";"Marten Meesweg 50";"3068 AV";"Rotterdam";"NL";"office";"86268"
"202563";"Hertek B.V.";"";"";"";"42568";"";"Copernicusstraat 8";"6003 DE";"Weert";"NL";"office";"70630"
"202564";"A2 Legal B.V.";"";"";"";"42569";"";"Newtonbaan 16";"3439NK";"Nieuwegein";"NL";"office";"100209"
"202574";"Brouwer's Meubelen B.V.";"";"";"janbrouwer@bksmeubelen.nl";"42571";"";"Weth Klompstraat 7";"7951SC";"Staphorst";"NL";"office";"86268"
"202576";"Westag Nederland B.V.";"0348 - 55 81 81";"";"westag@westag.nl";"42601";"";"Ambachtsweg 6 a";"3411MJ";"Lopik";"NL";"office";"86268"
"202577";"Coop. Ver. Afgr. Bedrijfsverz. UA.";"0575-438837";"";"evrielink@aboost.nl";"43128";"";"Scheggertdijk 22";"7218 NB";"Almen";"NL";"office";"86268"
"202579";"Gemeente Alkmaar";"072-5488249";"";"pblom@alkmaar.nl";"42573";"";"Postbus 53";"1800 BC";"alkmaar";"NL";"office";"86268"
"202580";"Totaal Techniek Frans van Zaal BV";"";"";"invoice@bosmanvanzaal.com";"42718";"";"Bedrijvenweg 10";"1424PX";"De Kwakel";"NL";"office";"86268"
"202585";"Kaba Nederland B.V.";"";"";"";"42575";"";"Bijsterhuizen 3163";"6604LV";"Wijchen";"NL";"office";"70630"
"202586";"BMK Credit Solutions B.V. [dibo]";"";"";"";"42576";"";"Polluxstraat 110 A -112A";"5631ES";"Eindhoven";"NL";"office";"198288"
"202588";"DAS Incasso Rotterdam B.V.";"";"";"";"42579";"";"Beursplein 37";"3011AA";"Rotterdam";"NL";"office";"86268"
"202589";"Houthandel Alblas B.V.";"";"";"";"42580";"";"Zuidbaan 360";"2841MD";"Moordrecht";"NL";"office";"202731"
"202591";"Creman B.V. [Trelleborg Sealing Solutions]";"";"";"";"42581";"";"Melkweg 23";"1251PP";"Laren";"NL";"office";"86268"
"202592";"Companyweb";"+32 2 752 17 60";"";"info@companyweb.be";"42582";"BE0869703978";"Leuvensesteenweg 248D";"1800";"Vilvoorde";"BE";"office";"86268"
"202594";"Medux B.V.";"";"";"";"42667";"";"Reactorweg 160";"3542AD";"Utrecht";"NL";"office";"86268"
"202596";"BMK Incasso B.V.";"";"";"boekhouding@bmkgroep.nl";"42587";"";"Polluxstraat 110 A -112 A";"5631ES";"Eindhoven";"NL";"office";"86268"
"202597";"Payingit B.V.";"0681089704";"";"";"42589";"";"Kabelweg 21";"1014 BA";"Amsterdam";"NL";"office";"86268"
"202599";"Hoshizaki Europe B.V.";"020 691 8499";"";"";"42638";"";"Burgemeester Stramanweg 101";"1101 AA";"Amsterdam";"NL";"office";"86268"
"202600";"Nett Staff B.V.";"076 303 0330";"";"j.rijkaart@nettstaff.nl";"42591";"";"Delpratsingel 5";"4811AM";"Breda";"NL";"office";"86268"
"202601";"Intercombi B.V.";"";"";"joep@intercombi.nl";"42593";"";"Belgiestraat 9";"5171PN";"Kaatsheuvel";"NL";"office";"86268"
"202602";"Hanja Administratieve Dienstverlening";"0252341982";"";"administratie@hanjahelpt.nl";"42595";"";"Herenweg  354  a";"2211VG";"Noordwijkerhout";"NL";"office";"86268"
"202603";"Gebr. Koelewijn Bestratingen B.V.";"010 4425718";"";"";"42596";"";"Gemzenstraat 18";"2901BL";"Capelle aan den IJssel";"NL";"office";"86268"
"202605";"Nudie Jeans Amsterdam B.V.";"020-4233221";"";"";"42598";"";"Joop Geesinkweg 222 - 224";"1096AV";"Amsterdam";"NL";"office";"86268"
"202606";"FourToSix Italia B.V.";"020-4233221";"";"";"42599";"";"Joop Geesinkweg 222 -224";"1114AB";"Amsterdam-Duivendrecht";"NL";"office";"86268"
"202607";"Anna Scott B.V.";"020-4233221";"";"";"42600";"";"Joop Geesinkweg 222-224";"1114AB";"Amsterdam-Duivendrecht";"NL";"office";"86268"
"202609";"Postillion Utrecht Bunnik";"";"";"";"42717";"";"Kosterijland 8";"3981AJ";"Bunnik";"NL";"office";"86268"
"202611";"IDB Groep";"0348-465500";"";"";"42619";"";"Vijzelmolenlaan 2";"3447GX";"WOERDEN";"NL";"office";"86268"
"202612";"Ferry de Haas h.o.d.n. InXpress Haarlemmermeer";"+31(0)6 5155 5341";"";"ferry.de.haas@inxpress.com";"42603";"";"Bolivar 50";"2134BA";"Hoofddorp";"NL";"office";"86268"
"202616";"BMK [Ketting Techniek Nederland]";"";"";"";"42605";"";"Postbus 1411";"5602 BK";"Eindhoven";"NL";"office";"86268"
"202619";"Alliance B.V.";"073 6806600";"www.alliancegroep.com";"j.vanbreugel@alliancegroep.com";"42607";"";"Klompenmaker 9";"5253RG";"Nieuwkuijk";"NL";"office";"86268"
"202620";"Bioworld Europe BV";"0251 316238";"";"";"42615";"";"Molenwerf 23";"1911DB";"Uitgeest";"NL";"office";"86268"
"202623";"Apeldoorn Flexible Packaging B.V.";"055 599 6600";"";"";"43000";"";"Laan van Westenenk 11";"7336AZ";"Apeldoorn";"NL";"office";"86268"
"202624";"Sonneborn Refined Products B.V.";"020-4800477";"";"";"42823";"NL851519659B01";"Mainhavenweg 6";"1043AL";"Amsterdam";"NL";"office";"86268"
"202627";"Camposol Fresh B.V.";"";"";"";"42640";"";"Honderdland 94";"2676LS";"Maasdijk";"NL";"office";"86268"
"202629";"J. Nefkens t.h.o.d.n. InXpress Zuid-Amsterdam";"";"";"jos.nefkens@inxpress.com";"42611";"";"Karperstraat 75";"1432PC";"Aalsmeer";"NL";"office";"86268"
"202630";"Rehau NV";"";"";"";"42612";"";"Watergoorweg 79";"3861MA";"Nijkerk";"NL";"office";"70630"
"202631";"PolyOne Luxembourg SARL";"";"";"Jason.Bagoly@PolyOne.com";"42613";"LU23303736";"Giällewee   6";"9749";"Fischbach";"LU";"office";"86268"
"202632";"Bonink Logistieke Dienstverlening";"+31 6 29 60 63 05";"";"hans.bonink@inxpress.com";"42614";"";"Opaal 24";"5629HR";"Eindhoven";"NL";"office";"86268"
"202635";"4 Seasons Outdoor B.V.";"";"";"m.vanhooff@collactive.nl";"42616";"";"Hadrianussingel 29";"6642AH";"Beuningen Gld";"NL";"office";"70630"
"202637";"Mastermate Brinkman B.V.";"055-5998171";"";"w.schoppers@mastermate.nl";"42617";"";"Paramariboweg 99";"7333PA";"Apeldoorn";"NL";"office";"86268"
"202639";"Mastermate Zwager Beverwijk B.V.";"0251-275027";"";"l.weber@mastermate.nl";"42618";"";"Zuiderkade 29";"1948NG";"Beverwijk";"NL";"office";"86268"
"202645";"YoungCapital B.V.";"";"";"";"42620";"NL812812177B01";"Siriusdreef 12";"2132WT";"Hoofddorp";"NL";"office";"86268"
"202646";"Lapis Lazuli International N.V.";"036 5476020";"www.eyesee-lapislazuli.com";"";"42621";"";"Damsluisweg 48";"1332ED";"Almere";"NL";"office";"86268"
"202647";"Professional Partner OÜ";"+372 6233 044 / +372";"www.propartner.ee";"info@propartner.ee";"42622";"EE101686187";"Mustamäe tee 54";"10621";"Tallinn, Harjumaa";"EE";"office";"86268"
"202648";"Nedflex Holding B.V.";"0229 – 282 999";"";"";"42859";"";"Schoffel 2";"1648GG";"De Goorn";"NL";"office";"86268"
"202649";"Horecavo";"";"";"m.stevens@horesca-horecavo.nl";"42624";"";"Weversbaan 25";"2352BZ";"Leiderdorp";"NL";"office";"86268"
"202650";"Allers Corporate Services B.V.";"";"";"m.vanhooff@collactive.nl";"42625";"";"Rudolf Dieselweg 20";"5928RA";"Venlo";"NL";"office";"70630"
"202651";"Total Gas and Power Nederland B.V.";"";"";"";"42639";"";"Bordewijklaan 74";"2591XR";"'s-Gravenhage";"NL";"office";"86268"
"202652";"YAYA";"020-4976066";"www.yaya.nl";"";"42628";"";"Haarlemmerstraatweg 95";"1165MK";"Halfweg";"NL";"office";"86268"
"202653";"Stylefair International B.V.";"020 707 4750";"";"henk-van-leeuwen@stylefair.nl";"42658";"";"Dynamostraat 44";"1014BK";"Amsterdam";"NL";"office";"86268"
"202654";"Lamers Transport & Expeditie B.V.";"0263259975";"";"eric@lamerstransport.nl";"42629";"";"Fresialaan 7";"6851TH";"Huissen";"NL";"office";"86268"
"202655";"Michel van der Burg Grondwerken en Tuinaanleg";"06-15115101";"";"rvdburg56@hotmail.com";"42630";"";"Prins Bernhardstraat  7";"2635HG";"Den Hoorn";"NL";"office";"86268"
"202656";"De Haan Westerhoff Beheer B.V.";"";"";"fgrasman@dhwz.nl";"42631";"";"Amperelaan 11";"9207AM";"Drachten";"NL";"office";"86268"
"202657";"Zadkine, de Vakschool";"0182 303284";"www.vakschoolschoonhoven.nl";"e.leeuwenburgh@zadkine.nl";"42632";"";"Mr. Kesperstraat 10";"2871 GS";"Schoonhoven";"NL";"office";"86268"
"202658";"Landbouwbedrijf Mijnders B.V.";"0187 601188";"";"";"42634";"809978842";"Bouwdijk 9";"3248LA";"Melissant";"NL";"office";"86268"
"202659";"Arbeidsintegratiebedrijf Dethon";"";"";"a.rinkhoud@dethon.nl";"42643";"";"Mr. F.J. Haarmanweg 33";"4538AN";"Terneuzen";"NL";"office";"86268"
"202662";"AREQ Management Services";"";"";"jw@nihot.nu";"42644";"";"Laan van Swaensteijn 14";"2271VB";"Voorburg";"NL";"office";"86268"
"202663";"ROULARTA MEDIA GROUP NV";"003251266111";"";"supplieraccounting@roularta.be";"42645";"BE0434.278.896";"Postbus 380";"B-8800";"Roeselare";"BE";"office";"86268"
"202664";"Saint-Gobain Nederland Beheer B.V.";"";"";"";"42646";"";"Huifakkerstraat 18";"4815PN";"Breda";"NL";"office";"86268"
"202665";"Golfcentrum Noordwijk B.V.";"";"www.golfcentrumnoordwijk.nl";"";"42648";"008464649";"van Berckelweg  38";"2203LB";"Noordwijk";"NL";"office";"86268"
"202666";"Rebels Marketing Communicatie PR";"";"";"emelin@houseofrebels.com";"42649";"";"Nachtwachtlaan 20";"1058EA";"Amsterdam";"NL";"office";"86268"
"202667";"Whoopay B.V.";"";"";"";"42650";"";"Keizersgracht 62";"1015CS";"Amsterdam";"NL";"office";"86268"
"202668";"Vereniging van Eigenaars Koolgracht 1 tot en met 35 en Koolstraat 48-B te Leiden";"";"";"jorydegroot@live.nl";"42651";"";"Herenweg 97 a";"2465AD";"Rijnsaterwoude";"NL";"office";"86268"
"202669";"Electrotechnisch Bureau J.M. Blaak";"0180 421546";"";"";"42652";"";"Mauritsweg 4";"2988AK";"Ridderkerk";"NL";"office";"86268"
"202670";"King Holding B.V.";"0320-232422";"";"";"42708";"";"Nikkelstraat 5";"8211AJ";"Lelystad";"NL";"office";"86268"
"202672";"Allport Netherlands B.V.";"";"www.allportnetherlands.nl";"roy.nagtegaal@allportnetherlands.nl";"42655";"";"Kiotoweg 603";"3047BG";"Rotterdam";"NL";"office";"86268"
"202673";"TEHO EuROPE B.V.";"";"";"financieel@cashformatie.nl";"42656";"";"Gouderakstraat 61 A";"3079DB";"Rotterdam";"NL";"office";"100209"
"202674";"Partners in Repacking Facilitair Bedrijf B.V.";"";"";"financieel@cashformatie.nl";"42657";"";"Ziedewij 41";"2991LA";"Barendrecht";"NL";"office";"100209"
"202675";"ECP Nederland B.V.";"";"";"";"42659";"";"Lichtenauerlaan";"3062ME";"Rotterdam";"NL";"office";"86268"
"202678";"TOMINGROEP B.V.";"";"";"";"42662";"";"Franciscusweg 12";"1216SK";"Hilversum";"NL";"office";"70630"
"202679";"United Driveline Systems B.V.";"";"";"";"42663";"";"Isaac Beekmanstraat 8 A";"6603BZ";"Wijchen";"NL";"office";"70630"
"202680";"Verzinkerij West-Brabant B.V.   Collactive";"";"";"m.vanhooff@collactive.nl";"42665";"";"Blauwe Hoefweg 11";"4731DK";"Oudenbosch";"NL";"office";"70630"
"202681";"Wicro Plastics B.V.";"";"";"m.vanhooff@collactive.nl";"42666";"";"Karreweg-Noord 49";"5995MG";"Kessel Lb";"NL";"office";"70630"
"202682";"Praxair N.V.";"";"";"";"42876";"";"Metropoolstraat 17";"2900";"Schoten";"BE";"office";"86268"
"202683";"Intrapec Verpakkingen B.V.";"";"";"";"42668";"";"Tweelingenlaan 161";"7324AR";"Apeldoorn";"NL";"office";"202526"
"202684";"Partycrew B.V.";"";"";"";"42669";"";"Angelenweg 165 C";"5349TG";"Oss";"NL";"office";"202526"
"202685";"Datamex Automatisering B.V.";"";"";"";"42670";"";"Minervum 7368";"4817ZH";"Breda";"NL";"office";"202526"
"202686";"Beimers Taxi";"";"";"";"42671";"";"Nij Toerenburg 2";"9076MA";"St.-Annaparochie";"NL";"office";"202526"
"202687";"Weltronic Signalering Nederland";"";"";"";"42672";"";"Het Ambacht 20";"6931EZ";"Westervoort";"NL";"office";"202526"
"202688";"N.S.P. Network Supporting Partners B.V.";"";"";"";"42673";"";"Schout 1";"3155NH";"Maasland";"NL";"office";"202526"
"202689";"LUXimprove B.V.";"";"";"";"42674";"";"Weihoek 10 D";"4416PX";"Kruiningen";"NL";"office";"202526"
"202690";"Koning's Technisch Bedrijf B.V.";"";"";"";"42675";"";"Eekhorstweg 20";"7942KC";"Meppel";"NL";"office";"202526"
"202691";"Vente Veevoeder B.V.";"";"";"";"42676";"";"'s-Gravenweg 312";"2911BK";"Nieuwerkerk ad IJssel";"NL";"office";"202526"
"202692";"Kwint B.V.";"";"";"";"42677";"";"Scandinavieweg 7";"9723BW";"Groningen";"NL";"office";"202526"
"202693";"Truck Tyre Company Europe B.V.";"";"";"";"42678";"";"Kleibergsestraat 10 a";"4001LE";"Tiel";"NL";"office";"202526"
"202695";"Rontgen Technische Dienst B.V.";"0107166000";"";"ruud.franken@applusrtd.com";"42679";"";"Delftweg 144";"3046NC";"Rotterdam";"NL";"office";"86268"
"202696";"Abucon Apparatenbouw B.V.";"";"";"";"42680";"";"Nijverheidstraat 71";"6681LN";"Bemmel";"NL";"office";"202526"
"202697";"Gea Automaterialen B.V.";"";"";"";"42682";"";"Phileas Foggstraat 1";"7821AJ";"Emmen";"NL";"office";"202526"
"202698";"Lydis B.V.";"036-2020120";"";"info@lydis.nl";"42732";"";"Antennestraat 33";"1322AH";"Almere";"NL";"office";"86268"
"202700";"Marine-Projects-Rotterdam B.V.";"";"";"";"42686";"";"Fortunaweg 76";"3113AN";"Schiedam";"NL";"office";"202526"
"202701";"Merlon B.V.";"070-2210146";"";"rpvandijke@merlon.nl";"42688";"";"Vuursteen 8";"2496 RZ";"'s-Gravenhage";"NL";"office";"86268"
"202702";"De Keukenmanager";"0612378211";"www.dekeukenmanager.nl";"info@dekeukenmanager.nl";"42689";"";"Beatrixstraat 4";"6824LR";"Arnhem";"NL";"office";"86268"
"202703";"Refitech B.V.";"";"";"";"42690";"";"Industrieweg 69 a";"5145PD";"Waalwijk";"NL";"office";"202526"
"202705";"B.V. De Nieuwe Aanpak";"";"";"";"42691";"";"Proostdijstraat 24";"3641AV";"Mijdrecht";"NL";"office";"202526"
"202706";"Tretford Tapijt B.V.";"";"";"";"42694";"";"Kerkstraat 7 a";"6626AJ";"Alphen";"NL";"office";"202526"
"202707";"STOBAG Benelux B.V.";"";"";"";"42696";"";"Flevolaan 7";"1382JX";"WEESP";"NL";"office";"202526"
"202708";"Leolux Meubelfabriek B.V.";"";"";"cme@leolux.nl";"42729";"";"Kazernestraat 15";"5928 NL";"Venlo";"NL";"office";"86268"
"202709";"Jorijn Schrijvershof";"";"";"jorijn@jorijn.com";"42698";"";"Ameidestraat 23";"5701NN";"Helmond";"NL";"office";"202526"
"202710";"Meijers Pan-Glaze V.O.F.";"";"";"";"42699";"";"Ambachtsstraat 27";"7102DW";"Winterswijk";"NL";"office";"202526"
"202711";"Demcon Advanced Mechatronics";"";"";"Ilona.Heida@demcon.nl";"42700";"";"Institutenweg 25";"7521PH";"Enschede";"NL";"office";"86268"
"202713";"DPD (Nederland) B.V.";"";"";"";"42701";"";"Tormentil 10";"5684PK";"Best";"NL";"office";"202526"
"202714";"Markant Nederland B.V.";"0402919666";"";"m.vanhooff@collactive.nl";"42702";"";"Elzenkade 1";"3992AD";"Houten";"NL";"office";"70630"
"202715";"Sligro Food Group Nederland B.V.";"";"";"";"42713";"";"Corridor 11";"5466RB";"Veghel";"NL";"office";"86268"
"202716";"GLOBAL DEBT COLLECTING";"";"";"hgoutier@gdc.nl";"42704";"";"Gran Canariastraat 26";"1339XJ";"Almere";"NL";"office";"86268"
"202718";"Belparts NV";"0032 16 26 93 00";"";"";"42705";"";"Wingepark 4";"3110";"Rotselaar";"NL";"office";"86268"
"202719";"Coming International B.V.";"0313659321";"";"nicole@coming.nl";"42706";"";"Coldenhovenseweg 43";"6961EB";"Eerbeek";"NL";"office";"86268"
"202720";"Bourguignon Auto Lease B.V.";"";"";"";"42707";"";"Jupiterweg 15";"8938AD";"Leeuwarden";"NL";"office";"202526"
"202722";"Koninklijke Gazelle N.V.";"0313-429911";"";"";"42709";"";"Wilhelminaweg 8";"6951BP";"Dieren";"NL";"office";"86268"
"202723";"TPI Power B.V.";"";"";"";"42710";"";"Madame Curieweg 9 b";"8501XC";"Joure";"NL";"office";"202526"
"202724";"Bakker's Recycling Coevorden B.V.";"";"";"";"42711";"";"Stephensonweg 12";"7741KW";"Coevorden";"NL";"office";"202526"
"202725";"BAM Infra Nederland B.V.";"";"sebastiaan.van.laar@bam.nl";"";"42801";"";"H.J. Nederhorststraat 1";"2801 SC";"Gouda";"NL";"office";"86268"
"202728";"Tonny Hofmans B.V.";"";"";"";"42714";"";"Maasdijk 8";"5321GP";"Hedel";"NL";"office";"202526"
"202729";"NOVAD Marketing Communicatie B.V.";"0343454704";"";"";"42715";"";"Overstraat 23";"3958BR";"Amerongen";"NL";"office";"202526"
"202730";"HR Via Care B.V.";"010-2062020";"";"";"42716";"";"Postbus 4254";"3062 NW";"Rotterdam";"NL";"office";"86268"
"202731";"Credit Management In Control B.V.";"06-57670221";"";"nihot@cmic-info.nl";"42719";"";"Laan van Swaensteijn 14";"2271VB";"Voorburg";"NL";"office";"86268"
"202732";"Van Keulen Hout en Bouwmaterialen";"";"";"";"42720";"";"tt. Vasumweg 151";"1033SG";"AMSTERDAM";"NL";"office";"86268"
"202733";"TFG Holding B.V.";"+31 341 25 84 60";"www.tfgholding";"invoice@tfgholding.nl";"42723";"";"Industrieweg 51";"8070 AD";"Nunspeet";"NL";"office";"86268"
"202734";"Roordink Architecten B.V.";"";"";"";"42726";"";"Postweg 13";"3881EA";"Putten";"NL";"office";"202526"
"202735";"Aranea Grafimedia B.V.";"";"";"";"42728";"";"Ronde Tocht 16";"1507CC";"Zaandam";"NL";"office";"202526"
"202736";"Valad Netherlands B.V.";"";"";"";"42731";"";"Jachthavenweg 124";"1081KJ";"Amsterdam";"NL";"office";"202526"
"202737";"Novotek B.V.";"";"";"";"42733";"";"Paardeweide 2";"4824EH";"Breda";"NL";"office";"202526"
"202738";"Landbouwmechanisatiebedrijf Van Berkel B.V.";"";"";"";"42734";"";"Voortsestraat 5";"5454GR";"Sint Hubert";"NL";"office";"202526"
"202739";"TeekensKarstens Advocaten B.V.";"0715358095";"";"";"42747";"";"Vondellaan 51";"2332AA";"Leiden";"NL";"office";"86268"
"202740";"Teamflex Personeelsdiensten B.V.";"020-4910032";"";"";"42735";"";"Hardwareweg 20";"1033MX";"Amsterdam";"NL";"office";"86268"
"202742";"Showa International (Netherlands) B.V.";"088 0042119";"";"";"42987";"";"Strawinskylaan 1817";"1077XX";"Amsterdam";"NL";"office";"86268"
"202743";"Gladior B.V.";"";"";"";"42736";"";"Pantheon 20";"7521PR";"Enschede";"NL";"office";"202526"
"202744";"Postvergelijk";"";"";"";"42737";"";"Wakkerendijk 250";"3755DK";"Eemnes";"NL";"office";"202526"
"202746";"Metropole B.V.";"0182613644";"";"marco@baanmeubelen.nl";"42739";"";"Zuidkade 110";"2741JG";"Waddinxveen";"NL";"office";"86268"
"202747";"Dulimex B.V.";"";"";"";"42740";"";"Talhoutweg 11";"8171MB";"Vaassen";"NL";"office";"202526"
"202748";"Ronald Verdult Design B.V.";"";"";"r.verdult@ronaldverdultdesign.nl";"42742";"";"Paardebijsters 4";"4817BR";"Breda";"NL";"office";"86268"
"202750";"De Vries Export B.V.";"";"";"";"42744";"";"Klompenmaker 14";"3861SK";"Nijkerk";"NL";"office";"202526"
"202751";"Opus Uitzendburo B.V.";"0172212185";"";"abdel@opus-uzb.nl";"42745";"";"Zijde 25";"2771EJ";"Boskoop";"NL";"office";"86268"
"202752";"D'n Heuv Holding B.V.";"";"";"";"42746";"";"Schout van Haestrechtsing 78";"5237SK";"'s-Hertogenbosch";"NL";"office";"202526"
"202753";"HPR Rubber BV";"";"";"";"42749";"";"Meerval 32";"4941SK";"Raamsdonkveer";"NL";"office";"202526"
"202756";"Winschoter Glashandel";"0597422120";"";"";"42751";"";"Papierbaan 29";"2841LZ";"Winschoten";"NL";"office";"202526"
